,Numéro d'autorisation,Nom,Adresse,Code Postal,Commune,X,Y
4055,525101,Pharmacie Du Petit Champ,Rue De La Station 55 ,6230,Pont-à-celles,649818.875,635854.3125
4056,711602,Apotheek Bijnens Centrum Cvba,Stationsstraat 26 ,3600,Genk,729552.3125,684508.1875
4057,331107,Apotheek Kestelyn Haiglaan,Haiglaan 166 ,8900,Ieper,544662.5,672880.8125
4058,551902,Pharmacie De Bois De Luc,Rue De L'hospice 123 ,7110,La Louvière,634559.1875,629470.625
4059,342503,D'haeyere,Spoorwegstraat 20 A,8930,Menen,567454.8125,665441.25
4060,210123,Apotheek-pharmacie Dewever,Ninoofsesteenweg 402 ,1070,Anderlecht,645891.5625,670816.8125
4061,212642,Apotheek Scheut,Minnezangerslaan 109 ,1080,Sint-jans-molenbeek,645807.6875,671114.1875
4062,835301,Familia,Chaussée De Rochefort 105 ,6900,Marche-en-famenne,717822.875,599335.75
4063,941701,Familia,Place Albert Ier 14 ,5580,Rochefort,711095.5,594499.9375
4064,911301,Familia,Rue De Rochefort 64 ,5570,Beauraing,692361,588963.25
4065,520701,Pharmacie De Bouffioulx,Rue Emile Vandervelde 26 ,6200,Châtelet,660463.0625,620077
4066,210306,Vivapharma : Mamaghani,Chaussée De Wavre 1585 ,1160,Auderghem,653591.3125,667466.125
4067,344301,Apotheek Charlotte Sulmon Bvba,Otegemstraat 5 ,8550,Zwevegem,577121.5,667451.9375
4068,361508,Apotheek Plaza,Koestraat 179 1,8800,Roeselare,564286.875,679811.8125
4069,442113,An Leyman,Wondelgemstraat 211 ,9000,Gent,603754.125,695200.9375
4070,361003,Apotheek Rollegem-kapelle,Rollegemstraat 228 ,8880,Ledegem,563810,673703.1875
4071,320303,Phaverso Bvba,Ijzerlaan 75 ,8600,Diksmuide,543925.4375,692527.0625
4072,332201,Apotheek Regheere,Obterrestraat 14 ,8972,Poperinge,529424.625,677003.25
4073,110225,Leuridan A.,Draakstraat 18 ,2018,Antwerpen,654344.375,710706.1875
4074,110218,Sollie Nv,Kasteelpleinstraat 24 ,2000,Antwerpen,652271.4375,711170.3125
4075,110216,Apotheek Cortvrindt,Rupelstraat 2 ,2060,Antwerpen,654229.625,713473.125
4076,110105,Depuydt,Pierstraat 384 ,2630,Aartselaar,649345.6875,699978.5
4077,341308,Apotheek Deley - Degryse,Kortrijksesteenweg 50 ,8530,Harelbeke,574956.1875,671688.3125
4078,116203,Gooreind Pharma,Theo Verellenlaan 70 ,2990,Wuustwezel,662170,727511.6875
4079,116301,Denys Zandhoven,Liersebaan 1 ,2240,Zandhoven,670338.875,711751.5
4080,120102,Apotheek Kris De Bauw,Mechelbaan 182 ,2580,Putte,670243.6875,694647.6875
4081,120601,Hendriks,Dorpsstraat 87 ,2221,Heist-op-den-berg,678575.125,693588.8125
4082,311401,De Ruyck Pharma,Van Bunnenlaan 29 ,8300,Knokke-heist,574951.4375,727431
4083,410901,Heldo,Stationsstraat 2 ,9420,Erpe-mere,618594.9375,677460.375
4084,647404,Les Pharmacies Du Peuple-réseau Solidaris,Rue Joseph Wauters 11 ,4300,Waremme,712708.625,654507.5
4085,830202,Les Pharmacies Du Peuple-réseau Solidaris,Rue Grande 55 ,6900,Marche-en-famenne,715774.8125,601553.6875
4086,212014,Pharmacie By Medi-market - Ixelles,Chaussée D'ixelles 43a ,1050,Ixelles,649559.75,669571.875
4087,212036,Smart Pharma,Chaussée De Waterloo 606 A,1050,Ixelles,649696.5,667518.875
4088,924102,Falipharma,Rue Joseph Jean Merlot 3 ,5060,Sambreville,667913.8125,623135.125
4089,820303,Familia,Rue J. Renquin 74 ,6600,Bastogne,746696,577189.0625
4090,531906,Demaphar,Rue De L'etang Derbaix 137 ,7033,Mons,618081.875,625556.625
4091,620903,Pharmacie Detrait,Place Joseph Thiry 12 ,4920,Aywaille,742754.25,630065
4092,251401,Familia,Rue Du Môle 4 ,1420,Braine-l'alleud,650086.9375,652487.9375
4093,271607,Pharmacie Du Blocry,Rampe Du Val 53 ,1348,Ottignies-louvain-la-neuve,666683.1875,651033.625
4094,563801,Pharmacie De Labuissière,Rue Sainte Anne 1a ,6567,Merbes-le-château,636961.0625,611832.125
4095,952906,Pharmacie Des Alloux,Rue De Velaine 7 ,5060,Sambreville,666961,625567
4096,550502,Delbecq Pharma,Place Du Levant 1 ,7130,Binche,628623.25,624406.375
4097,573101,Tornaphar,Chaussée De Lannoy 107 ,7503,Tournai,577863.625,646121.375
4098,213805,Pharmacie Des Archiducs,Avenue Des Archiducs 38 ,1170,Watermael-boitsfort,653501.5,666421.4375
4099,920101,Pharmacie Dejardin,Route De Gembloux 280 ,5310,Eghezée,682905.125,643375
4100,524912,Pharmacie Sandermans,Rue Des Preys 84 ,6061,Charleroi,658214.375,621144
4101,213606,Pharmacie Compaore,Avenue Oscar Van Goidtsnoven 16 ,1180,Uccle,647853.75,667060.3125
4102,211628,Pharmacie Parc De Forest,Avenue Wielemans Ceuppens 167 ,1190,Forest,647522.0625,668182.1875
4103,623705,Pharmacie De La Gare,Grand'route 439 ,4400,Flémalle,727045.1875,643190.75
4104,620314,Anapharma,Rue Des Français 220 ,4430,Ans,732585.75,651029.125
4105,246501,Apotheek Porters,Wolvendreef 84 ,3210,Lubbeek,678096.75,675616.4375
4106,525601,Pharmacie Henin,Quartier Du Roi 13 ,6250,Aiseau-presles,662624.125,622905.6875
4107,626335,Pharmacie Gonay,Rue Du Parc 5 ,4020,Liège,735343.1875,647519.9375
4108,274305,Pharmacie Guisset,Chaussee De Bruxelles 387 ,1410,Waterloo,652365.125,654652.25
4109,652401,Pharmakaisercentre,Rue Du Centre 21 ,4140,Sprimont,741717.375,633387.5
4110,616902,Les Pharmacies Du Peuple-réseau Solidaris,Rue De Waremme 30 ,4530,Villers-le-bouillet,713711.8125,640208.125
4111,111729,Apotheek Heyvaerts,Schotensesteenweg 150 ,2100,Antwerpen,657865.8125,712515.9375
4112,253303,Pharmacie Du Lac,Place Becquevort 13 ,1332,Rixensart,660428.8125,657178.5625
4113,212026,Pharmacie Buyl Srl,Avenue Buyl 1 ,1050,Ixelles,650764.5625,667507.0625
4114,342810,Apotheek Verbeke,Volkslaan 111 ,8930,Menen,562093.4375,666946.75
4115,715312,Apotheek Stayen Nv,Tiensesteenweg 165 ,3800,Sint-truiden,706350.25,667455.375
4116,235103,Apoteek Plaskie,Nieuwelaan 29 A,1860,Meise,647104,680907
4117,110292,Strobbe,Hoogstraat 46 ,2000,Antwerpen,652019.75,712158.1875
4118,110294,Apotheek Melkmarkt,Melkmarkt 33 ,2000,Antwerpen,652383.8125,712215.25
4119,211401,Pharmacie Conscience,Avenue Henri Conscience 149 ,1140,Evere,652181.1875,673459.5625
4120,211224,Goed,Montoyerstraat 58 ,1000,Brussel,650298.875,670037.125
4121,237801,Multipharma Cv,Leuvensesteenweg 210 ,1932,Zaventem,655624.75,672990.4375
4122,270405,Pharmacie Derclaye,Rue De Namur 94 ,1400,Nivelles,647191.9375,643176.5625
4123,620305,Pharmacie Des Trois Rois,Rue Des Trois Rois 101 ,4430,Ans,732895.1875,650546.0625
4124,522502,Pharmacie Benedicte Dumont,Rue Reine Astrid 51/2 ,6210,Les Bons Villers,655327.1875,636062.375
4125,950202,Pharmacie Delpierre,Rue Rogier 71 ,5000,Namur,685512.5,628634.1875
4126,637919,Pharmacie Fiore,Place Du Marché 10 ,4800,Verviers,756104.1875,643537.625
4127,270408,Pharmacie De La Maillebotte,Square Des Nations-unies 9 ,1400,Nivelles,648360.5625,643435.75
4128,624601,Pharmacie Discry,Rue Des Alliés 2 ,4460,Grâce-hollogne,730342.0625,648861
4129,626317,Pharmacie Léopold,Rue Léopold 20 ,4000,Liège,735375.5,648898.4375
4130,212215,Pharmacie Engelen,Chaussee De Jette 321 ,1090,Jette,647428.4375,672739.9375
4131,632301,Vpharma Eupen Herbesthalerstrasse,Herbesthalerstrasse 98 ,4700,Eupen,766791.3125,648656.5
4132,578106,Pharmacie Verte Feuille Sa,Chaussée De Renaix 188 ,7500,Tournai,582222.9375,645439.8125
4133,634905,Vpharma Malmedy Avenue Alliés,Avenue Des Alliés 104 ,4960,Malmedy,766948.625,624803.4375
4134,536004,Nimy-phar,Avenue De La Joyeuse Entree 60 ,7020,Mons,620782.375,628850.9375
4135,211216,Pharmacie Des Tongres,Rue Gérard 150 ,1040,Etterbeek,652251.0625,670037.875
4136,626305,Pharmacie Boden,Rue Saint-gilles 469 ,4000,Liège,733362.625,647542.9375
4137,212005,Pharmacie Hellin,Avenue Louis Lepoutre 67 ,1050,Ixelles,649124.4375,667563.75
4138,632302,Vpharma Eupen Rotenberg,Rotenbergplatz 1 ,4700,Eupen,767230.0625,647632.625
4139,610402,Les Pharmacies Du Peuple-réseau Solidaris,Chaussée De Liège 105 ,4540,Amay,715149.1875,636944.875
4140,563305,Pharmacie De Jolimont,Chaussee De Jolimont 99 ,7100,La Louvière,639492.0625,629406.625
4141,613116,Les Pharmacies Du Peuple-réseau Solidaris,Rue Des Brasseurs 19 ,4500,Huy,711861.5,634426.75
4142,120706,Wendy Pauwels,Riddermoerstraat 4 ,2880,Bornem,638260,696566.9375
4143,540202,Pharmacie Bourgeois,Place Sainte-anne 9 ,7780,Comines-warneton,553450.25,662926.8125
4144,120908,Apotheek Careels,Hoogstraat 370 ,2570,Duffel,662797.125,697833.0625
4145,121401,Apotheek Thewissen,Bergstraat 128 ,2220,Heist-op-den-berg,674579.625,696355.75
4146,121403,Heist-farma,Heist-goorstraat 29 ,2220,Heist-op-den-berg,674987,693207.25
4147,121801,De Groot,Kessel-dorp 24 ,2560,Nijlen,668042.9375,703215.125
4148,210103,Pharmacie Hardy,Chaussee De Mons 1045 ,1070,Anderlecht,644899.4375,668260.5625
4149,122001,Storme Isabelle,Dorpstraat 41 ,2811,Mechelen,653191.8125,691255.625
4150,122101,Apotheek Antverpia,Antwerpsesteenweg 501 ,2500,Lier,661408.3125,704302.5625
4151,122104,De Saedeleer,Antwerpsestraat 149 ,2500,Lier,663731.75,702770.8125
4152,123103,Opdebeeck Margareta,Kerkhoflei 1 ,2580,Putte,670148.1875,690938.375
4153,270402,Pharmacie De La Collégiale,Grand'place 49 ,1400,Nivelles,646736.8125,642936.375
4154,123201,Van Hemelrijk,Guido Gezellelaan 37 ,2870,Puurs-sint-amands,644114.75,696216.5
4155,123204,Slachmuylders,Schipstraat 1 ,2870,Puurs-sint-amands,645048.5625,695827.125
4156,123401,Apotheek Rupelfarma,Kerkstraat 50 ,2870,Puurs-sint-amands,646971.1875,697179.6875
4157,351102,Apotheek Ampe Middelkerke Bvba,Leopoldlaan 1 ,8430,Middelkerke,541549.4375,709820.5
4158,532705,Pharmacie Penninck,Avenue Du Champ De Bataille 459 ,7012,Mons,615955,624671
4159,123702,Apotheek Elzedorp,Liersesteenweg 167 ,2860,Sint-katelijne-waver,657784.625,694296.6875
4160,730602,Apotheek Vanheusden Nv,Markt 12 ,3740,Bilzen,730811.4375,673995
4161,131101,De Vooght,Hofkwartier 6 ,2200,Herentals,682671.125,707683.0625
4162,715310,Pharma Force Sint-truiden,Stationstraat 2 ,3800,Sint-truiden,707145.125,667567.25
4163,131112,Apotheek Roel Verelst,Molenstraat 39 ,2200,Herentals,681760.125,701340.25
4164,361515,Apocare Maertens,Ardooisesteenweg 106 ,8800,Roeselare,563288.875,682951.625
4165,131113,Wellens,Sint-jobsstraat 122 ,2200,Herentals,683558.3125,707904.75
4166,131302,Herseltpharma Bvba,Dorp 50 ,2230,Herselt,686008.25,693835.375
4167,131401,Christel De Meester,Vrijheid 216 ,2320,Hoogstraten,677218.9375,732311.125
4168,131703,Ghilain,Monseigneur Miertsstraat 73 ,2460,Kasterlee,692364.0625,715091.6875
4169,638601,Pharmacie Classen,Rue Du Bief 16 ,4652,Herve,750084.5,644589.875
4170,273806,Multipharma,Grand' Place 9 ,1480,Tubize,638396.625,653590.875
4171,651101,Pharmacie Discry - Evrard,Chaussée De Tongres 41 ,4000,Liège,734218.75,651184.5625
4172,622301,Pharmacie Hamacker Baillien,Rue Du Centenaire 21 ,4032,Liège,738463.4375,646256.5625
4173,524302,Multipharma,Grand' Rue 101-103 ,7170,Manage,640405.8125,632252.4375
4174,212811,Pharmacie De La Perche,Chaussée De Forest 214 ,1060,Saint-gilles,647951.3125,668477.5
4175,272001,Pharmacie De Plancenoit,Rue De La Bachee 86 ,1380,Lasne,653817.9375,650039.8125
4176,622008,Pharmacie Cakir Selcuk,Rue Froidart 50 ,4020,Liège,736918.125,648835.875
4177,612701,Familia,Chaussée F.terwagne 114 ,4480,Engis,720497.3125,639064
4178,915901,Familia,Chaussée De Liège 55 A,5360,Hamois,706119,614792.4375
4179,212612,Pharmacie Osseghem,Rue Osseghem 135 ,1080,Molenbeek-saint-jean,646198.1875,671452.75
4180,211629,Pharmacie Vanhees,Chaussee D'alsemberg 318 ,1190,Forest,648015.875,667408.3125
4181,523202,Staquet Laurent,Rue De La Station 27 ,6181,Courcelles,647183.3125,630949.625
4182,524007,Pharmacie Luvagho,Chaussee De Bruxelles 492 ,6042,Charleroi,655081.625,623555.25
4183,926707,Pharmacie Jaivenois,Avenue Du Bourgmestre Jean Materne 22 ,5100,Namur,685456.375,627539.4375
4184,524911,Pharmacie Horemans,Rue Du Résolu 3 ,6061,Charleroi,656645.625,622708.875
4185,536003,Pharmacie Du Vieux Nimy,Rue Des Viaducs 212 C,7020,Mons,620505.0625,629662.0625
4186,525006,Pharmacie Du Beau Site,Avenue Albert Ier 25 ,6032,Charleroi,654034.3125,620790.25
4187,632307,Bocken Alexa,Haasstrasse 6 ,4700,Eupen,768057.1875,647256.9375
4188,535329,Pharmacie Du Bon Pasteur,Chaussée Du Roeulx 316 D,7000,Mons,622815.0625,627443.875
4189,521410,Pharmacie De La Cité,Rue Des Haies 142 ,6200,Châtelet,660180.3125,622999.5
4190,214009,Pharmacie Tellier,Chaussée De Roodebeek 251 ,1200,Woluwe-saint-lambert,654036.5,670858.5625
4191,913401,Pharmacie Sainte-anne,Rue Ariste Caussin 83 ,5500,Dinant,689019.375,603257.3125
4192,913403,Familia,Rue Docteur Therasse 1 ,5530,Yvoir,686533.875,616472.6875
4193,610301,S.a. Pharmacie Lejeune,Rue Jospeh Wauters 2 ,4540,Amay,717347.3125,637930.25
4194,360801,Apotheek Ann Beyls,Dam 45 ,8870,Izegem,569018.4375,680029.6875
4195,371002,C.e.-farma,Markt 3 ,8780,Oostrozebeke,577350.25,679354.375
4196,578108,Pharmacie Van Tomme,Chaussée De Lille 215 ,7500,Tournai,579183.25,644263.1875
4197,712203,Goed,Grote Markt 3 ,3500,Hasselt,718075,680377.875
4198,626385,Pharmacie Sainte-véronique,Place Sainte-véronique 14 ,4000,Liège,734635.875,647511.1875
4199,614502,Pharmacie Neuville-village Sa,Chaussée De Marche 88 ,4121,Neupré,726636.8125,638468.4375
4200,650303,Les Pharmacies Du Peuple-réseau Solidaris,Rue Des Trixhes 254 ,4102,Seraing,733011.9375,643939.3125
4201,811001,Familia,Rue De L'industrie 1b01 ,6792,Aubange,749426.5,528441.9375
4202,421602,Obus - Oudegem,Hofstraat 3 ,9200,Dendermonde,628388.875,688824.1875
4203,442181,Callebaut,Clarissenstraat 1 ,9000,Gent,605612.1875,692816.375
4204,412403,Apotheek De Fré,Edestraat 85 A ,9450,Haaltert,623319.25,677811.625
4205,244009,Apotheek Kinget Leuven,Tervuursevest 17/003 ,3001,Leuven,673108.75,673206
4206,381804,Apotheek Staelens-moeyaert Nv,Leopold Ii Laan 168 ,8670,Koksijde,531493.5625,703143.1875
4207,213225,Multipharma Cv,Maarschalk Fochlaan 64 ,1030,Schaarbeek,650449.5625,673264.875
4208,534303,Multipharma,Avenue Maréchal Foch 762 ,7012,Mons,615920.8125,626464.0625
4209,532807,Multipharma,Rue Ferrer 4-6 ,7080,Frameries,616428.125,621756.5625
4210,711623,Apotheek Paredis Genk Nv,Bochtlaan 58 ,3600,Genk,729581.125,685107.75
4211,231801,Ghekiere  Bvba,Tervuursesteenweg 528 ,1982,Zemst,659523.6875,685199.75
4212,570302,Multipharma,Grand'rue 88 ,7640,Antoing,584954.8125,639888.125
4213,620312,Declerck Sandrine,Rue Molinvaux 136 ,4000,Liège,733789.875,649859.9375
4214,514901,Pharmacie Crasset,Rue De Ville 7 ,7322,Bernissart,603498.8125,628153.375
4215,533902,Pharmacie Bayart Hensies,Rue Haute 36 ,7350,Hensies,601304.75,625077.875
4216,521305,Pharmacie Thauvin,Rue Neuve 29 ,6280,Gerpinnes,657303.8125,614827.4375
4217,214031,Pharmacie Wolupharma,Avenue Marcel Thiry 99 ,1200,Woluwe-saint-lambert,654327.4375,671720.25
4218,213241,Medipharm Sprl,Rue De Brabant 162 ,1030,Schaerbeek,649643.1875,672232.4375
4219,933901,Multipharma,Place Marie De Hongrie 2 ,5660,Couvin,660979.5625,587124.125
4220,552211,Multipharma,Chaussée De Redemont 21 ,7100,La Louvière,638632.0625,628407.9375
4221,522101,Fagedis,Grand'place 17 ,7181,Seneffe,641679.4375,639042.75
4222,210757,Pharmacity Liberty,Avenue De La Toison D'or 51 ,1060,Saint-gilles,649107.75,669476.1875
4223,213004,Pharmacie Madou,Place Madou 1 ,1210,Saint-josse-ten-noode,650074.3125,671011.5625
4224,626458,Pharmacie Live Up,Avenue De L'hôpital 1 35,4000,Liège,734931.5625,640910
4225,272101,Pharmacie Rebecq Quenast,Rue Du Faubourg 1 ,1430,Rebecq,635049.5625,651033.8125
4226,622201,Pharmacie Piedboeuf,Avenue Des Thermes 20 ,4050,Chaudfontaine,739666.1875,642621.3125
4227,214007,Pharmacie Des Cerisiers,Avenue Des Cerisiers 99 ,1200,Woluwe-saint-lambert,652853.625,670784
4228,615503,Pharmacie Lejeune,Grand'route 107 ,5380,Fernelmont,694431.375,634726.375
4229,950232,Pharmazinnes,Rue Patenier 15 ,5000,Namur,684019.5,628239.875
4230,252302,Pharmacie Thiry Anne,Place Communale 1 ,1490,Court-saint-etienne,664060.3125,648049.125
4231,514701,Pharmacie D'irchonwelz,Chaussée De Valenciennes 181 ,7801,Ath,606935.0625,645469.6875
4232,131901,Coppens Annick,Rechtestraat 65 ,2275,Lille,681727.9375,714632.5
4233,110106,Kapelle Apotheek,Kapellestraat 90 ,2630,Aartselaar,651444,702233.875
4234,212011,Pharmacie Tenbosch,Rue Tenbosch 68 ,1050,Ixelles,649582.0625,667922.625
4235,843602,Familia,Grand Rue 28 ,6800,Libramont-chevigny,722442.1875,567941.25
4236,624703,Familia,Rue Du Centre 67 ,4557,Tinlot,721809.75,630753.875
4237,523504,Familia,Rue Puissant 36 ,6040,Charleroi,654820.25,625337.25
4238,370701,Verhoeve - Vasbinder,Kasteelstraat 39 ,8760,Meulebeke,573780.6875,682733.1875
4239,312801,Apotheek Sevrin Nv,Gistelse Steenweg 131 ,8200,Brugge,568555.5,710832.5625
4240,311403,Apotheek Ann-sophie Coppin,Sebastiaan Nachtegaelestraat 12 ,8300,Knokke-heist,574711.5625,726215
4241,313104,Ackerman - De Pauw Bvba,Rijselstraat 130 A ,8200,Brugge,569012.875,709192.625
4242,110220,Kruispunt Apotheek,Belgiëlei 108 ,2018,Antwerpen,653396.8125,710648.3125
4243,313103,Apotheek Popelier,Dorpsstraat 4 A,8200,Brugge,569194.6875,709290.75
4244,331108,Apotheek Houvenaghel Bvba,Haiglaan 16 ,8900,Ieper,544885.375,672339.75
4245,341606,Apocare Waterven,Oude Ieperseweg 149 ,8501,Kortrijk,569450,670101
4246,220406,Van De Plas Pharma,Grote Hutsesteenweg 16 ,1640,Sint-genesius-rode,650347.625,658724.875
4247,563002,Pharmacie Claerhout,Rue De Marchienne 159 F ,6534,Thuin,649671.3125,615681.5
4248,131902,Heylen Ann,Poederleeseweg 9 ,2275,Lille,681889.9375,714291.1875
4249,132101,Jan Govaerts,Beerstraat 16 ,2450,Meerhout,699523.3125,702602.125
4250,132103,Goed,Violetstraat 1 ,2450,Meerhout,699663.3125,702783.5625
4251,132201,Biopharm Meerle,Meerledorp 46 ,2328,Hoogstraten,679885.75,740648.875
4252,132504,Cobra Apotheek,Ezaart 208 ,2400,Mol,700326.1875,707720.4375
4253,341605,Apotheek Dewaele-ide Bvba,Guido Gezellelaan 99 ,8501,Kortrijk,570357.3125,669922.0625
4254,132508,Ruysschaert,Turnhoutsebaan 201 ,2400,Mol,702153.9375,710789.875
4255,132512,Apotheek Ruysschaert K. Bvba,Donk 113 ,2400,Mol,702112.1875,712674.4375
4256,132513,Smolders,Milostraat 14 ,2400,Mol,699441.5,709067
4257,623802,Pharmacie De Romsée,Rue Emile Vandervelde 116 ,4620,Fléron,742320.75,645453.375
4258,636501,Mélon-wislez Sa,Route De Botrange 47 ,4950,Waimes,774040.6875,630662.375
4259,212059,Pharmacie Ligny,Avenue Brillat Savarin 1 ,1050,Ixelles,651346.25,667441.875
4260,950501,Novil'pharma,Rue De La Victoire 6 ,5380,Fernelmont,693520,638668.75
4261,253703,Pharmacie Du Parc,Chaussée De Wavre 408 ,1390,Grez-doiceau,669841.375,658325.625
4262,650308,Multipharma,Rue De Boncelles 177 ,4102,Seraing,732506.1875,644096.25
4263,622009,Pharmacie Live Up Chr,Boulevard Du 12ième De Ligne 1 ,4000,Liège,735515.125,649715.625
4264,254602,Isa Pharma,Avenue Albert Drossart 23 ,1350,Orp-jauche,691549.625,652505.8125
4265,630203,Pharmacie Tasquin - Elinckx,Avenue Du Centre 256 ,4821,Dison,757131.5625,645776.625
4266,950236,Pharmacie Leblanc,Avenue Sergent Vrithoff 65 ,5000,Namur,683937.5625,628519.75
4267,213238,Pharmacie Pogge,Chaussée De Haecht 361 ,1030,Schaerbeek,650481.75,672950
4268,447404,Corum,Roodborstjesstraat 163 A ,9032,Gent,603513.25,696981.75
4269,710801,Apotheek Reyskens Bvba,Homsemstraat 1 A,3891,Gingelom,706987.25,659921
4270,447201,Dorpsapotheek Waarschoot Bvba,Guido Gezellelaan 8 ,9950,Lievegem,596055.625,705304.125
4271,448001,Apotheek Ryckaert - Verbeeck Bvba,Dekenijstraat 2 ,9930,Lievegem,593347.4375,701111.0625
4272,214003,Lloydspharma Broqueville,Avenue De Broqueville 131 ,1200,Woluwe-saint-lambert,653330.6875,670205
4273,111304,Olyslager,Bredabaan 1013 ,2930,Brasschaat,660517.625,723558.75
4274,111405,Apotheek Holsbeek Vd Brecht,Gasthuisstraat 41-43 ,2960,Brecht,668535,726467
4275,112503,Florens,Antwerpsesteenweg 90 ,2660,Antwerpen,649078.5625,707570.6875
4276,113401,Apotheek Verheijen,Liersebaan 183 ,2240,Zandhoven,669155.1875,710005.6875
4277,113103,Goed Apotheek,Mechelsesteenweg 3 ,2550,Kontich,655346.875,702712
4278,311406,Apotheek Verslype Cosmopolite Bvba,Lippenslaan 385 ,8300,Knokke-heist,574764.4375,727489
4279,310101,Apotheek Devos  & C° Gcv,Brugsestraat 10 ,8211,Zedelgem,560536.1875,701756.875
4280,264703,Pharmanema Bvba,Albert Woutersstraat 9 ,3012,Leuven,673415.375,676251.25
4281,342224,Apotheek Olivia Van Marcke Bvba,Doorniksewijk 130 ,8500,Kortrijk,572506.625,668242.5
4282,540901,Pharmacie Beele,Rue De Lille 38 ,7784,Comines-warneton,549664.125,661130.5625
4283,212223,Apotheek Jochmans  Bvba,Jetselaan 290 ,1090,Jette,646850.9375,673540.9375
4284,421101,Lloydspharma Gr. Centrum,Kerkplein 3 ,9280,Lebbeke,633230.375,687815.125
4285,212016,Multipharma Cv,Generaal Dossin De Sint-georgelaan 22 ,1050,Elsene,651453.3125,666584.5
4286,272405,Familia,Avenue De Mérode 29 ,1330,Rixensart,661283.4375,655777.4375
4287,950233,Familia,Rue De Rhisnes 9 ,5080,La Bruyère,683676.4375,633574.375
4288,810107,Pharmacie Demoulin-claisse,Rue Du General Molitor 18 ,6700,Arlon,754180.3125,542091.6875
4289,310908,Apotheek Heulebrug,Bakboord 27 ,8301,Knokke-heist,571503.0625,725070.25
4290,310546,Apotheek Mattheeuws A.,Brugse Steenweg 200 ,8000,Brugge,571558.75,714675.0625
4291,344204,Apotheek Vandromme Bvba,Roeselarestraat 14 ,8560,Wevelgem,566300.75,667406.5
4292,310517,Apotheek Coene - De Jonghe Bvba,Katelijnestraat 50 ,8000,Brugge,570081.625,710915.5
4293,246322,Apotheek De Hallen Bvba,Herestraat 49 ,3000,Leuven,671517.875,674322.9375
4294,712212,Apotheek Schreurs Bvba,Luikersteenweg 82 ,3500,Hasselt,718260.6875,679745.25
4295,714903,A-cura Bvba,Kreniststraat 1 ,3583,Beringen,705915.625,692952.375
4296,351306,Apotheek Persyn,Nieuwpoortsesteenweg 859 ,8400,Oostende,545578.5,712029.625
4297,461411,Goed,Lepelstraat 13 ,9160,Lokeren,624127,699099.1875
4298,115804,Wijnegem Shopping,Turnhoutsebaan 5 19,2110,Wijnegem,659399.875,712535.125
4299,712224,Apotheek Lormans - Nelissen Bvba,Sint-katarinalaan 3 ,3500,Hasselt,718932.625,680020.5625
4300,712216,Apotheek Vos Bvba,Vrijwilligersplein 6 ,3500,Hasselt,717683.625,680794.6875
